,Base,Yeo,Base_Random,Yeo_Random,avg_importance
beta,0.3153006200871893,0.0,0.2988009805527643,0.0,0.1535254001599884
gics_sub_ind_Diversified Real Estate Activities,0.22576132178772923,0.0,0.3407848371068898,0.0,0.14163653972365475
hist_asset_turnover,0.168285490873207,0.0,0.22083500391829958,0.0,0.09728012369787664
gics_sub_ind_Real Estate Operating Companies,0.13540210559913923,0.0,0.23901524288622777,0.0,0.09360433712134175
top_3_shareholder_location_Ireland,0.12461173168745976,0.0,0.1884388684210334,0.0,0.07826265002712329
top_1_shareholder_percentage,0.15750142115493393,0.0,0.03857248628024301,0.0,0.049018476858794235
top_2_shareholder_location_Ireland,0.14409381571411828,0.0,0.03416125997329189,0.0,0.04456376892185254
top_2_shareholder_location_United Kingdom,0.07837795261288338,0.0,0.04953737981596351,0.0,0.031978833107211724
top_3_shareholder_location_Norway,0.059961313159694996,0.0,0.052312046230268194,0.0,0.028068339847490797
issuer_cntry_domicile_name_United States of America,0.03086371972169122,0.0,0.022110846044884447,0.0,0.013243641441643916
cntry_of_risk_US,0.03086371972169122,0.0,0.022110846044884447,0.0,0.013243641441643916
hist_eps_usd,0.026936108063458697,0.0,0.023068505918533155,0.0,0.012501153495497963
cntry_of_risk_HK,0.016679170697943668,0.0,0.018433653115513593,0.0,0.008778205953364315
issuer_cntry_domicile_name_Hong Kong,0.019416875525686272,0.0,0.015045072103199608,0.0,0.00861548690722147
vola,0.01290134725169434,0.0,0.01660326173477955,0.0,0.007376152246618473
issuer_cntry_domicile_name_Sweden,0.01038810436298565,0.0,0.007154365955258868,0.0,0.00438561757956113
top_1_shareholder_location_Sweden,0.01038810436298565,0.0,0.007154365955258868,0.0,0.00438561757956113
cntry_of_risk_SE,0.01038810436298565,0.0,0.007154365955258868,0.0,0.00438561757956113
top_3_shareholder_location_United Kingdom,0.004291517538053569,0.0,0.01235074317920315,0.0,0.00416056517931418
cntry_of_risk_JP,0.003156937115536884,0.0,0.012954978786963167,0.0,0.004027978975625013
top_1_shareholder_location_Japan,0.003156937115536884,0.0,0.012954978786963167,0.0,0.004027978975625013
issuer_cntry_domicile_name_Japan,0.003156937115536884,0.0,0.012954978786963167,0.0,0.004027978975625013
top_1_shareholder_location_Switzerland,0.009813792393599918,0.0,0.004201892193049339,0.0,0.0035039211466623144
cntry_of_risk_CH,0.009813792393599918,0.0,0.004201892193049339,0.0,0.0035039211466623144
issuer_cntry_domicile_name_Switzerland,0.009813792393599918,0.0,0.004201892193049339,0.0,0.0035039211466623144
gics_sub_ind_Real Estate Services,0.005110815698323279,0.0,0.00393295848202424,0.0,0.0022609435450868798
hist_pe,0.11760374036658217,0.0,-0.10874215481783267,0.0,0.002215396387187374
top_2_shareholder_location_Canada,0.0037198919773056005,0.0,0.0017463748405690538,0.0,0.0013665667044686636
cntry_of_risk_SG,0.0001867699469064732,0.0,0.002719955721595113,0.0,0.0007266814171253966
issuer_cntry_domicile_name_Singapore,0.0001867699469064732,0.0,0.002719955721595113,0.0,0.0007266814171253966
return_usd,-0.000435909061582862,0.0,0.0030678797587189166,0.0,0.0006579926742840136
gics_sub_ind_Communications Equipment,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_GR,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Belgium,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Financial Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Agricultural Products & Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Agricultural & Farm Machinery,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_PL,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Denmark,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Food Distributors,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Ireland,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Managed Health Care,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_KR,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_France,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_CL,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Greece,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Thailand,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Internet Services & Infrastructure,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Spain,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Australia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Fertilizers & Agricultural Chemicals,0.0,0.0,0.0,0.0,0.0
gics_sector_Consumer Discretionary,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Tires & Rubber,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_MO,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_TH,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Greece,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_United States,0.0,0.0,0.0,0.0,0.0
gics_sector_Energy,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Distillers & Vintners,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Distributors,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Electronic Components,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Commercial & Residential Mortgage Finance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Oil & Gas Drilling,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_India,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Air Freight & Logistics,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Interactive Home Entertainment,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_New Zealand,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Multi-Sector Holdings,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Belgium,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Highways & Railtracks,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_NO,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Liechtenstein,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Water Utilities,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Austria,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Austria,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Aerospace & Defense,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Airport Services,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_China,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Heavy Electrical Equipment,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Household Appliances,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Wireless Telecommunication Services,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Sweden,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Gas Utilities,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Pharmaceuticals,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Taiwan,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Bermuda,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Transaction & Payment Processing Services,0.0,0.0,0.0,0.0,0.0
gics_sector_Materials,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_BR,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Tobacco,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_CN,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Uruguay,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Capital Markets,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Silver,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Multi-line Insurance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Electric Utilities,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Home Improvement Retail,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Singapore,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_GB,0.0,0.0,0.0,0.0,0.0
gics_sector_Financials,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Steel,0.0,0.0,0.0,0.0,0.0
gics_sector_Real Estate,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Not Available,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Footwear,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_United Kingdom,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Taiwan,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Marine Ports & Services,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Spain,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Systems Software,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Specialized Consumer Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Housewares & Specialties,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_China,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_China,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Turkey,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Packaged Foods & Meats,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Specialty Chemicals,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_JO,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Research & Consulting Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Industrial Gases,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Restaurants,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Broadline Retail,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Insurance Brokers,0.0,0.0,0.0,0.0,0.0
"gics_sub_ind_Apparel, Accessories & Luxury Goods",0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Computer & Electronics Retail,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Investment Banking & Brokerage,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_DK,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Alternative Carriers,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Paper Products,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_TR,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Integrated Telecommunication Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Data Processing & Outsourced Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Leisure Products,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_IN,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Biotechnology,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Turkey,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Construction & Engineering,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Oil & Gas Equipment & Services,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_South Africa,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Taiwan,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_IT,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Copper,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Metals & Mining,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Israel,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Life & Health Insurance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Independent Power Producers & Energy Traders,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Precious Metals & Minerals,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Guernsey,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Trading Companies & Distributors,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_PR,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Cayman Islands,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Technology,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_United Kingdom,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Automotive Retail,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_ZA,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Motorcycle Manufacturers,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Passenger Airlines,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Portugal,0.0,0.0,0.0,0.0,0.0
"gics_sub_ind_Metal, Glass & Plastic Containers",0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Banks,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Brazil,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Germany,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Semiconductor Materials & Equipment,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_FR,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Japan,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Belgium,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Canada,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Chemicals,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Homebuilding,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_AU,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_PT,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_MY,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Switzerland,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_GH,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Finland,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Belgium,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Malaysia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Environmental & Facilities Services,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_NZ,0.0,0.0,0.0,0.0,0.0
gics_sector_Consumer Staples,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Personal Care Products,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_France,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Finland,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Oil & Gas Refining & Marketing,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_IL,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Cayman Islands,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Austria,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_China,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Spain,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Namibia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Services,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_South Africa,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Renewable Electricity,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Spain,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Equipment,0.0,0.0,0.0,0.0,0.0
gics_sector_Utilities,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_South Korea,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_RU,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Automobile Manufacturers,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Mexico,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_BM,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Israel,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Canada,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Distributors,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Education Services,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Switzerland,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Technology Distributors,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Interactive Media & Services,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Netherlands,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_France,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Consumer Finance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Security & Alarm Services,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Sweden,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Isle of Man,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Panama,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Poland,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_IE,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Rail Transportation,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Singapore,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Application Software,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Asset Management & Custody Banks,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Human Resource & Employment Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Semiconductors,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_JERSEY,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Broadcasting,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_ZM,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Norway,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Regional Banks,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Ireland,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Industrial Conglomerates,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Cargo Ground Transportation,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Property & Casualty Insurance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Construction Machinery & Heavy Transportation Equipment,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Canada,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Bahamas,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Financial Exchanges & Data,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Electronic Equipment & Instruments,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Office Services & Supplies,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_NL,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Greece,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Romania,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Finland,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Aluminum,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Denmark,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Brewers,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_MX,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Passenger Ground Transportation,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_FI,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Electronic Manufacturing Services,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Thailand,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Israel,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Industrial Machinery & Supplies & Components,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Oil & Gas Storage & Transportation,0.0,0.0,0.0,0.0,0.0
"gics_sub_ind_Hotels, Resorts & Cruise Lines",0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Automotive Parts & Equipment,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_South Korea,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Italy,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Coal & Consumable Fuels,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Marine Transportation,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Food Retail,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_South Korea,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Facilities,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Other Specialty Retail,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Indonesia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Diversified Support Services,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Life Sciences Tools & Services,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_France,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Malaysia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Electrical Components & Equipment,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Casinos & Gaming,0.0,0.0,0.0,0.0,0.0
gics_sector_Information Technology,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Multi-Utilities,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_TW,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Specialized Finance,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Cayman Islands,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Brazil,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Construction Materials,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Kazakhstan,0.0,0.0,0.0,0.0,0.0
gics_sector_Health Care,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Gold,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Israel,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Germany,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Macau,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_BE,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Luxembourg,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Soft Drinks & Non-alcoholic Beverages,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_Liechtenstein,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Italy,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Luxembourg,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_KZ,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Movies & Entertainment,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_IT Consulting & Other Services,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Australia,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Publishing,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Health Care Supplies,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Forest Products,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Indonesia,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Turkey,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Consumer Electronics,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_CA,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_Brazil,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Commercial Printing,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Household Products,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Homefurnishing Retail,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Consumer Staples Merchandise Retail,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Portugal,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Apparel Retail,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_BF,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Reinsurance,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Home Furnishings,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Building Products,0.0,0.0,0.0,0.0,0.0
gics_sub_ind_Commodity Chemicals,0.0,0.0,0.0,0.0,0.0
top_1_shareholder_location_South Africa,0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_Bermuda,0.0,0.0,0.0,0.0,0.0
top_2_shareholder_location_New Zealand,0.0,0.0,0.0,0.0,0.0
cntry_of_risk_ID,0.0,0.0,0.0,0.0,0.0
"gics_sub_ind_Technology Hardware, Storage & Peripherals",0.0,0.0,0.0,0.0,0.0
issuer_cntry_domicile_name_India,0.0,0.0,0.0,0.0,0.0
top_3_shareholder_location_Japan,0.0,0.0,0.0,0.0,0.0
